geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020
6039000102,39.0,0.01097,1.0,0.9883,0.0,0.11303,0.0,0.12884,0.0,0.04951,1.0,0.01405,1.0,0.0,1.0,0.14286,0.0,0.05516,0.0,0.74852,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.12685,0.0,0.00025,1.0,0.0,1.0,0.00074,1.0,0.0,1.0,0.0,1.0,0.00148,1.0,0.0,1.0,0.0,1.0,0.0402,0.24181,0.0,0.02684,0.02696,4095.0,1792.09015,2.28504,0.71877,0.6263,0.78032,0.68059,0.82197,0.73106,0.85004,0.57954,0.92081,0.89876,0.9704,0.85952,0.8641,0.8083,0.79749,0.67845
6039000103,39.0,0.01159,1.0,0.96646,0.0,0.16079,1.0,0.19852,0.0,0.06292,1.0,0.0,1.0,0.0,1.0,0.08909,0.0,0.00827,1.0,0.89455,0.0,0.0025,1.0,0.0,1.0,0.0,1.0,0.05022,1.0,0.00731,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.05423,0.27553,0.0,0.04838,0.05459,4665.0,663.02929,7.03589,0.71464,0.72549,0.78861,0.73955,0.8271,0.76005,0.72033,0.60456,0.87503,0.80524,0.84764,0.78882,0.87327,0.78958,0.87206,0.70877
6039000104,39.0,0.11879,1.0,0.99109,0.0,0.19878,0.0,0.18603,0.0,0.06662,1.0,0.05618,1.0,0.0,1.0,0.18632,0.0,0.00311,1.0,0.73684,0.0,0.00289,1.0,0.0,1.0,0.0,1.0,0.1539,0.0,0.02243,1.0,0.00688,1.0,0.0191,1.0,0.00755,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.04169,0.11134,0.0,0.03488,0.05744,4348.0,47.63758,91.27249,0.7064,0.70428,0.73118,0.67998,0.81823,0.70733,0.72381,0.5319,0.86246,0.81145,0.77876,0.78139,0.87027,0.80455,0.87477,0.69923
6039000106,39.0,0.00825,1.0,0.95996,0.0,0.14646,0.0,0.09628,0.0,0.05464,1.0,0.01669,1.0,0.00351,1.0,0.10805,0.0,0.02547,1.0,0.79902,0.0,0.00158,1.0,0.0,1.0,0.0,1.0,0.07871,0.0,0.00211,1.0,0.0,1.0,0.00141,1.0,0.00615,1.0,0.02073,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.05159,0.07334,0.0,0.01024,0.05054,5072.0,56.98336,89.00843,0.68237,0.60762,0.8439,0.65513,0.82403,0.7236,0.91364,0.57953,0.90625,0.86287,0.95454,0.87887,0.87651,0.80652,0.87174,0.69504
6039000109,39.0,0.06515,0.0,0.98699,0.0,0.19532,0.0,0.09078,0.0,0.04443,1.0,0.02036,1.0,0.00278,1.0,0.21331,0.0,0.01157,1.0,0.63075,0.0,0.0,1.0,0.00185,1.0,0.0,1.0,0.1874,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00139,1.0,0.0125,1.0,0.0037,1.0,0.00231,1.0,0.0,1.0,0.02051,0.03147,0.0,0.00504,0.02302,2276.0,727.03923,3.13051,0.74736,0.78841,0.95064,0.64709,0.81743,0.70415,0.75003,0.59341,0.89898,0.85398,0.92026,0.83264,0.87426,0.80649,0.85687,0.72387
6039000110,39.0,0.00387,1.0,0.97903,0.0,0.1468,0.0,0.09723,0.0,0.04214,1.0,0.0,1.0,0.01679,1.0,0.16629,0.0,0.01634,1.0,0.77133,0.0,0.01215,1.0,0.0,1.0,0.0,1.0,0.1504,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0422,0.14153,0.0,0.03564,0.05322,4548.0,122.21163,37.21413,,,,,,,,,0.87124,0.80904,0.89088,0.77937,0.87596,0.84508,0.84272,0.72803
6039000111,39.0,0.0039,1.0,0.97904,0.0,0.14682,0.0,0.09723,0.0,0.04214,1.0,1e-05,1.0,0.01679,1.0,0.16631,0.0,0.01634,1.0,0.77127,0.0,0.01214,1.0,0.0,1.0,0.0,1.0,0.15041,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1e-05,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02182,0.16448,0.0,0.0088,0.02585,2235.0,164.87041,13.5561,,,,,,,,,0.87494,0.82186,0.84775,0.79267,0.87021,0.81376,0.85564,0.70544
6039000201,39.0,0.06612,0.0,0.90511,1.0,0.1771,1.0,0.20938,0.0,0.0897,0.0,0.03005,0.0,0.16092,0.0,0.43794,0.0,0.02168,0.0,0.31097,0.0,0.02719,0.0,0.00688,0.0,0.0,1.0,0.38334,0.0,0.00826,0.0,0.00057,1.0,0.00172,1.0,0.00046,1.0,0.00379,0.0,0.00252,1.0,0.00585,0.0,0.00791,1.0,0.07987,0.92206,0.0,0.05329,0.00865,1564.0,105.14169,14.87517,0.66472,0.64844,0.50823,0.70979,0.67074,0.6132,0.53766,0.47934,0.86391,0.83037,0.92994,0.79059,0.72191,0.67725,0.66686,0.52012
6039000203,39.0,0.15217,0.0,0.96274,0.0,0.07251,0.0,0.18092,0.0,0.08387,1.0,0.07308,0.0,0.00265,1.0,0.42532,0.0,0.01105,1.0,0.4712,0.0,0.02788,1.0,5e-05,1.0,0.00623,1.0,0.37285,0.0,6e-05,1.0,0.0,1.0,0.04398,1.0,0.00243,1.0,0.02461,1.0,0.00123,1.0,4e-05,1.0,5e-05,1.0,0.00846,0.3154,0.0,0.01913,0.00606,1555.0,171.63005,9.06019,,,,,,,,,0.90429,0.84904,0.90229,0.87325,0.79682,0.65782,0.7829,0.64892
6039000204,39.0,0.15109,0.0,0.96262,0.0,0.07275,0.0,0.18099,0.0,0.08394,1.0,0.07255,0.0,0.0045,0.0,0.4255,0.0,0.01118,1.0,0.4693,0.0,0.02786,1.0,0.00013,1.0,0.00616,1.0,0.37302,0.0,0.00015,1.0,1e-05,1.0,0.04347,1.0,0.0024,1.0,0.02436,1.0,0.00124,1.0,0.00011,1.0,0.00015,1.0,0.03088,0.0,1.0,0.02056,0.04861,5565.0,118.96595,46.77809,,,,,,,,,0.86489,0.85566,0.84676,0.8264,0.83191,0.74648,0.75883,0.68955
